ID,Label,Assigned,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
IMG4527,C4,C4,0.045059491897151895,0.060792031316190986,0.07525803470535006,0.06757316656243907,0.23682580294118696,0.08868816924755643,0.10109624225889734,0.07538584551728818,0.05104529662523047,0.19827591892870897
IMG4528,C9,C4,0.013493671603808028,0.0365421640710028,0.0950248701170826,0.07375866960807177,0.24365048221071503,0.07275797851457955,0.09531499253642253,0.0884940682362096,0.040529058531807896,0.24043404457029988
IMG4529,C2,C1,0.057196596580825466,0.1750549803662844,0.07073402162164019,0.059112431050724355,0.15987284202217952,0.12663082651264254,0.10963928173330044,0.06032584871198759,0.04604565839299855,0.1353875130074172
IMG4530,C2,C2,0.014592399192177655,0.03359101342015583,0.29863815317929737,0.1306625856731198,0.07371971598908797,0.05525702307569452,0.19488622274832373,0.04938467584846984,0.08361876044321588,0.06564945043045736
IMG4531,C8,C3,0.03888067236038451,0.05112561114847675,0.0693020654433673,0.2229657657179063,0.10170346851136405,0.16432629305147575,0.03792126083833881,0.11062796820434423,0.1384852391733993,0.06466165555094262
IMG4532,C1,C1,0.02022650195186109,0.5575779155560975,0.052064922864862306,0.05329925501338799,0.03624090590428016,0.06533932309028007,0.023798187251396024,0.05374628243781892,0.07115419424419109,0.06655251168582459
IMG4533,C3,C5,0.21192640498531748,0.026733876521002578,0.03495220589081501,0.1529767339271855,0.021289776234847752,0.2304060514491094,0.008897868244311952,0.07379452423921722,0.19736303154805196,0.04165952696014139
IMG4534,C6,C6,0.015131412021268227,0.09429948501463209,0.09176374628826965,0.06813303841593311,0.16066241334426087,0.06654401752177969,0.2752658305374168,0.05432318484119854,0.07775942596654503,0.09611744604869604
IMG4535,C4,C4,0.04092245994091417,0.018777137001273828,0.028869289401003046,0.016016313318594506,0.3506250538306753,0.07027690514764805,0.15281380269015551,0.030093068113565106,0.13379048631619403,0.1578154842399765
IMG4536,C7,C7,0.08608084916339552,0.040283264440023656,0.028183692614846254,0.021593406677803226,0.11165932558126933,0.08099772940737388,0.016119306863451303,0.4507184718368097,0.03839755404367618,0.12596639937135112
IMG4537,C8,C8,0.08620743191078475,0.1364693452350802,0.09881924315637818,0.04619085333187411,0.051811526366286165,0.17136948837447794,0.03238282348998645,0.03909283815134072,0.2716207465043092,0.0660357034794822
IMG4538,C3,C3,0.012817798789067901,0.09995453093695673,0.08825695398753614,0.2530730743082752,0.0742364420271189,0.06177740986469657,0.01771146648945798,0.07708453114327478,0.13567287195525446,0.17941492049836102
IMG4539,C5,C5,0.07945552969128188,0.1382111218307181,0.08588812650255186,0.07181738484402396,0.04476129228894961,0.32529794102106613,0.06781506089107549,0.07646724276073881,0.06390496045353049,0.04638133971606385
IMG4540,C6,C6,0.016486233150776675,0.016943291513055427,0.032311117232359535,0.007594255415672372,0.020758674591788016,0.03447382191211689,0.7835171768156437,0.004127634190988039,0.07112126281616146,0.012666532361437778
IMG4541,C0,C3,0.12452159819971803,0.03895435385645921,0.07130963378491,0.19350033932051744,0.04442225707470722,0.169831351787259,0.08070235365233025,0.08701189939890708,0.09831565814869504,0.0914305547764968
IMG4542,C7,C7,0.02726695739239341,0.03903064620019085,0.03797299437126235,0.03806000503585166,0.07480864698040322,0.04739494799968717,0.020942546291824567,0.4674672235537635,0.035132086452219775,0.21192394572240292
IMG4543,C2,C2,0.02014054204904716,0.010515917211862607,0.6239597006304555,0.03568568895985891,0.06898014482534348,0.021892498052940714,0.09677165615776899,0.02937710863854561,0.037399180699602415,0.055277562774574227
IMG4544,C6,C6,0.04095472479045334,0.07290515223702598,0.1569162306139093,0.01732687891139573,0.18126893504942548,0.023696375582417762,0.3532590882093731,0.05873245456178462,0.039041349347400243,0.055898810696813905
IMG4545,C3,C6,0.1087940740728083,0.029094792438333968,0.12860706399398525,0.10430614027115698,0.032399961494515135,0.10130226231774923,0.2799579571606985,0.06520126402034034,0.0894100406298868,0.060926443600525425
IMG4546,C9,C4,0.06785427752081168,0.01401769905129943,0.054312205355569576,0.014833376502062246,0.2878858584262315,0.028082108805039686,0.056377319418349045,0.0920548646276917,0.131154073099813,0.2534282171931324
IMG4547,C3,C3,0.03008848043608311,0.01766182606727658,0.10967030141775873,0.6188064765731999,0.040305176338640045,0.04670339351673874,0.0038068413862396944,0.029559893666354472,0.05241012153352758,0.050987489064181164
IMG4548,C8,C4,0.016210830800152454,0.04285243859130069,0.14043573232491735,0.0563385293716037,0.20915762784777442,0.06906848259876623,0.20880088285436393,0.027457189404129567,0.09265631842863041,0.13702196777836134
IMG4549,C8,C8,0.03450587163145883,0.04700878729417874,0.04845627270948328,0.03063653325668902,0.03191835916987428,0.0722885045696995,0.012335305045764926,0.03842507558709928,0.619264959783965,0.06516033095178682
IMG4550,C9,C9,0.03392055117022624,0.08304645345648225,0.04075045883373869,0.05551334520834975,0.12367942957002995,0.07165437475162668,0.016890707549130596,0.18965023972356496,0.12826696899059062,0.2566274707462603
IMG4551,C1,C1,0.01695220726884137,0.5829076470844518,0.04537424430700273,0.03725706744178484,0.029908556111101887,0.07594677334682791,0.047222746974827874,0.039492400468032214,0.07454986123121049,0.05038849576591889
IMG4552,C9,C9,0.0233172612600267,0.029952119977314097,0.037297984176515836,0.07201866612314062,0.21264155606895158,0.048994291926747695,0.03793038422632352,0.1338331345648346,0.04765300455864576,0.3563615971175
IMG4553,C4,C4,0.03338680932875228,0.19593093296329311,0.06534543358608433,0.04372207197845081,0.2256409675510833,0.09443640688593406,0.08034376469333243,0.06978708859992674,0.06764631468066452,0.12376020973247853
IMG4554,C8,C1,0.03807398344798051,0.2804709632538975,0.18671479319071013,0.027465298855366457,0.04539318653511202,0.04611353072532393,0.025916753421775504,0.052153854624933674,0.24178902086341048,0.05590861508148993
IMG4555,C7,C7,0.030648289112142617,0.023911904921318578,0.028674020219649418,0.012739101738941265,0.0664395410373293,0.022754767733347284,0.007680437590817412,0.5698178005566344,0.03162474165205308,0.2057093954377669
IMG4556,C3,C5,0.039660923846263366,0.04420972315545215,0.08895526223638033,0.26175030016486267,0.016228480951073994,0.2976848452954645,0.06746519132901127,0.061630020184649956,0.07977915502363217,0.04263609781320926
IMG4557,C1,C1,0.03167839363183442,0.5368325292354985,0.04413387602270205,0.04228885899223957,0.03822627759504542,0.09618829480686256,0.05837595142702083,0.04652478607779018,0.049512252459680765,0.05623877975132533
IMG4558,C1,C1,0.0300897234948878,0.28993193174572784,0.030030263859171142,0.06758934558675561,0.10002948599591205,0.14983314147762616,0.07575188282271796,0.05463293660375573,0.08785327688726251,0.1142580115261839
IMG4559,C5,C3,0.06422032777304368,0.025079580137198125,0.04232559548544592,0.3774913701083894,0.0626428464011619,0.1544748685895548,0.04254501503141246,0.08119644266067434,0.04461174127621549,0.10541221253690414
IMG4560,C6,C6,0.010529567862623304,0.050043856690326856,0.06791430730507385,0.014514769911490494,0.01738378670824127,0.030745013722179915,0.7351123710223697,0.00860451940452899,0.05110376255774178,0.014048044815423823
IMG4561,C0,C0,0.45471518944741995,0.04594429276108195,0.05519353001964186,0.03172697799819443,0.047839085794524054,0.17116670457634317,0.06411613438563195,0.05805787928940221,0.03574009436361495,0.03550011136414515
IMG4562,C3,C3,0.008341930066169699,0.029258070634007455,0.033201601958021305,0.5861673650688841,0.023776011153872813,0.10539413579901523,0.03486527176050323,0.03029444487684773,0.09189837864682102,0.056802790035857954
IMG4563,C1,C1,0.022951464644123353,0.5646051089307818,0.049633880031050605,0.04714555739474587,0.03570462753168405,0.08049239461939083,0.045580493512310125,0.04306094831835694,0.0548634228381567,0.055962102179399606
IMG4564,C6,C6,0.020038122952578254,0.018115142749800334,0.07163215165884833,0.008902406691318582,0.22733960939359943,0.012531421459577889,0.53023028414309,0.04718017117638535,0.013221264344438167,0.05080942543036371
IMG4565,C2,C2,0.013413092282872447,0.24236532697645502,0.38508335601171495,0.034712232483744235,0.03623085262165999,0.041361560520301134,0.09668334082264449,0.031744027741383865,0.06161039948355985,0.056795811055663885
IMG4566,C4,C4,0.04220211064970385,0.009840443007689074,0.2034682127287074,0.020554520183806893,0.3917165469354695,0.01900449984866962,0.07953251847850147,0.06843915279708618,0.03610126698435403,0.12914072838601223
IMG4567,C4,C4,0.025763054642886894,0.023481199944009632,0.02417749412478971,0.019049923236737723,0.4331196909164374,0.0403461309851156,0.046652379506598694,0.06915081919410496,0.07643902066331675,0.24182028678600273
IMG4568,C9,C7,0.03269910081337085,0.0418974871116179,0.026902583028732337,0.09578162443749269,0.10084865502035388,0.11169372981348896,0.03785796163495794,0.2556465330903394,0.05283254383925085,0.24383978121039546
IMG4569,C3,C3,0.05605010883321149,0.02069914921459135,0.042362080219051815,0.3626058969412089,0.04226449937658169,0.09863308518931592,0.007855906188331157,0.07316449022846847,0.18310854703266677,0.1132562367765719
IMG4570,C6,C1,0.04795571076749172,0.16000726749327807,0.110351218014649,0.09269477614812748,0.07417240814725004,0.14865734019055865,0.14556111387919377,0.04346441021967428,0.10453464176946753,0.07260111337030943
IMG4571,C1,C1,0.03320442869187625,0.422719098929455,0.07122517681684917,0.04852422673930447,0.0989175203799009,0.0675187864574222,0.02477312230466483,0.09909442135911833,0.05717633610557677,0.07684688221583265
IMG4572,C2,C2,0.03407418486175869,0.05095025551278607,0.4243441646676054,0.0774752879762128,0.12210568390466241,0.04079739433676595,0.044967292542800096,0.06239808925269391,0.042753546531437786,0.10013410041327664
IMG4573,C8,C3,0.01276736844877372,0.06126434121678458,0.09078189202738256,0.2603752813110297,0.024291246786319103,0.08340509512463909,0.09817394159115118,0.0603512916837174,0.24498887260862465,0.06360066920157853
IMG4574,C3,C3,0.20178053860747344,0.04054282608001037,0.16282729334192686,0.35014332319975155,0.011121754131742403,0.06948653050187517,0.019824155018234903,0.03099420559128087,0.09673864133790594,0.016540732189799085
IMG4575,C7,C9,0.017239871138804826,0.1215479660238892,0.16299905925772123,0.07798786560436559,0.12051810883813376,0.059623061426715335,0.05234324380355424,0.13648691380420525,0.07435386524777202,0.17690004485483862
IMG4576,C7,C7,0.07453800230157535,0.02530903146392261,0.03428491408528831,0.01143658462636581,0.06402502385680858,0.04450948280405101,0.011367676879709876,0.601910554635922,0.05286136343271259,0.07975736591364399
IMG4577,C0,C0,0.7089603056193813,0.014982791923190195,0.026970178320503045,0.03247423502197678,0.02503509705073272,0.08286776646613042,0.015046683173399931,0.023367378318470633,0.04827163831762878,0.02202392578858544
IMG4578,C9,C9,0.030960728977493458,0.1446267213253614,0.0495056094857926,0.08993667977268806,0.0948672263627948,0.1294157194623412,0.05143292728288434,0.16210343413842204,0.05441492789720951,0.19273602529501238
IMG4579,C4,C4,0.019940297650921382,0.05085326128110075,0.047224341804818305,0.04486794467285783,0.27069397911760784,0.05633294143957763,0.031790730334658075,0.12006598575045084,0.10532256283328982,0.25290795511471775
IMG4580,C2,C2,0.01838153511317013,0.020474965809795197,0.8232258176617517,0.014547536097757928,0.021232483197236057,0.009545597281436613,0.021785847230386478,0.022703957797902293,0.03254130709604635,0.015560952714517236
IMG4581,C9,C9,0.057648802092468455,0.039316092716852484,0.06113307544058849,0.010969588993395648,0.26674898846969763,0.03207534915615559,0.03384671507566533,0.10755543465678606,0.09387524074956152,0.2968307126488282
IMG4582,C0,C0,0.47210211394811136,0.04349992131297246,0.09655280543289002,0.022029347649713833,0.06833270575183323,0.10926510035701949,0.025006052630907077,0.0783011013894255,0.052371732224458976,0.0325391193026678
IMG4583,C3,C3,0.05544545609081321,0.08137725750533997,0.0439842408282634,0.36617285764727303,0.029249674241109358,0.12914794778843855,0.020827480637873937,0.11500038329043505,0.06045173806946707,0.0983429639009867
IMG4584,C5,C9,0.13893152231340153,0.10503482075011714,0.05504964562408144,0.04448789973723555,0.09295043638160592,0.15165242712474997,0.039657688909957224,0.1367025499942913,0.07028713814747112,0.16524587101708874
IMG4585,C8,C8,0.04803891246157103,0.03883704967215722,0.21380838858598622,0.022069349459217718,0.05365590679782518,0.08081735060295006,0.22523168796705728,0.018694898442064633,0.25504068441563116,0.043805771595539576
IMG4586,C3,C3,0.048312509377988935,0.03663536497364673,0.06470504913123758,0.3293758576746321,0.04907325627164668,0.12556294400279613,0.010593566976654242,0.08713997639459048,0.13833626625384063,0.1102652089429662
IMG4587,C7,C1,0.03500803340056141,0.25367346551568076,0.1184916517138003,0.034514387301266665,0.09789441298035899,0.04847378775076657,0.020260764174861317,0.1318506505712218,0.1312319386934887,0.12860090789799367
IMG4588,C9,C9,0.02772046623203883,0.01587387515176848,0.03139888510805541,0.0589737372979817,0.18376749881032872,0.08775981097674483,0.09432137686931807,0.08288796461143552,0.15833781531981808,0.2589585696225107
IMG4589,C2,C2,0.05171747592001937,0.0706877968867301,0.38019031379772733,0.03204348048889184,0.1532094938012186,0.03996164297495729,0.04630243279201988,0.04129204555231799,0.10559491472314242,0.07900040306297532
IMG4590,C9,C9,0.01695158735900124,0.02124929585329017,0.07480854068053663,0.02504172894381331,0.2268592193571441,0.0340715974725324,0.05873991158591103,0.16579708900600407,0.0493749776247989,0.3271060521169686
IMG4591,C6,C6,0.011318417858964805,0.012335522371482999,0.047063411591754145,0.010238998626047735,0.07316726101039155,0.009595324112699996,0.7569518805534027,0.010243521407888884,0.047639440169694285,0.02144622229767269
IMG4592,C9,C8,0.03359731726992596,0.13809357021655466,0.0476775635371824,0.0420081883813468,0.09779273735896386,0.08280291011478923,0.016792201994609804,0.12676517074553545,0.2555272636888443,0.1589430766922477
IMG4593,C6,C1,0.030943573689870604,0.2930197503643552,0.08077359947570055,0.04753856219771286,0.056528290567709,0.15073075272171604,0.1541997825589548,0.032295309403544,0.09131128872212398,0.06265909029831329
IMG4594,C0,C0,0.48214177948995235,0.03815395967778329,0.07629333549839494,0.07305721434721499,0.04905076168461858,0.12289409343892424,0.013523022846790474,0.05120761708531675,0.04527611987661167,0.04840209605439316
IMG4595,C0,C0,0.7053045845629298,0.019612771241234478,0.04597215021261322,0.04375624614256827,0.008264865100639352,0.0913615755849346,0.016274605499607697,0.019467330963965558,0.042188389715041005,0.007797480976466298
IMG4596,C4,C4,0.021181227615473627,0.024097896272723258,0.03160336337865873,0.0710006154469675,0.30247919663709877,0.06547776700393604,0.07271066619722881,0.07921653084867378,0.05824280421891091,0.2739899323803285
IMG4597,C6,C6,0.2578096534895163,0.04591614105108661,0.0830706192206334,0.019486729266186005,0.08137894576415361,0.10100261387019979,0.26911142159775464,0.054516315421864005,0.036179294484482906,0.05152826583412286
IMG4598,C9,C9,0.010377286568592575,0.09369019746874328,0.026588712081565623,0.04255628084712509,0.2281940909783671,0.06936665737981079,0.04732736426777678,0.11561059369243462,0.08458671742387189,0.28170209929171314
IMG4599,C8,C9,0.029342386294891915,0.08077687189740189,0.12519166014864117,0.02667563142168991,0.14847387807707174,0.054648752341466336,0.08413252263775457,0.07326287368751429,0.18153103645106225,0.19596438704250596
IMG4600,C7,C7,0.0840600875620624,0.031757765561447764,0.02888651862824745,0.025929886310679374,0.072850329222569,0.06712689415507118,0.00957173663231901,0.48066046626450326,0.029326486325039376,0.1698298293380612
IMG4601,C6,C6,0.04097768467625727,0.009212238355649969,0.06798273463423495,0.007135033728961377,0.036506667995263614,0.02199501433558485,0.6939188814006569,0.005580956016538205,0.10205754875211892,0.014633240104733854
IMG4602,C2,C2,0.17661324392719183,0.015473729947150225,0.5919019587902224,0.019090747369375258,0.03340253689392047,0.027235563129955103,0.043254556357041264,0.025558735787738714,0.04317300227733062,0.024295925520073997
IMG4603,C9,C9,0.019073939403541833,0.1430778021114156,0.06276071925862364,0.03525538397053871,0.1884992015907743,0.05888271874954528,0.0524856834107641,0.11244259284059585,0.08855598290576135,0.23896597575843953
IMG4604,C3,C8,0.06288454052908944,0.07444879578148254,0.1115718127211495,0.09604483764835224,0.11059380226248566,0.09115379607492745,0.03300194906460089,0.07443142735110155,0.19652044020452122,0.14934859836228923
IMG4605,C4,C4,0.017097372716731053,0.01681000953753763,0.09149686116065757,0.03127776564837195,0.5183501920119896,0.016438935808718087,0.07642286524322636,0.04367698078165529,0.03964668081035242,0.14878233628076015
IMG4606,C0,C0,0.26591294298197493,0.09020143395390844,0.10284662425035561,0.07373098687537848,0.09737348109037167,0.1413534828177495,0.03164137293779738,0.08772005291314669,0.03921643375391521,0.07000318842540248
IMG4607,C7,C0,0.1934794220268098,0.014224431188593232,0.02800605225695741,0.12235285551215463,0.18370672367069102,0.10722309263225563,0.07295293114357446,0.1295420981922561,0.05996484174475004,0.0885475516319581
IMG4608,C0,C0,0.8791624177528614,0.005050966123731646,0.017794666733088795,0.00839345416384472,0.0041712876276411865,0.03296327359336816,0.007553287357738495,0.012155715278331456,0.028988601222886184,0.003766330146507933
IMG4609,C5,C5,0.08670981417822562,0.042455749382764266,0.04795389139481509,0.1432058846331177,0.10350926398515263,0.21696551884638263,0.03777183552341576,0.11928999888355668,0.047621517655713,0.15451652551685607
IMG4610,C4,C4,0.04308288614088392,0.023276006939565348,0.04794170864200394,0.0273818462628888,0.49273230274442525,0.03368743753444558,0.04856390602853436,0.07698297847470585,0.032644042733532636,0.17370688449901317
IMG4611,C0,C4,0.10374473365993865,0.12126945344802059,0.09137126929559243,0.053207752372378826,0.15653657354262798,0.1484049859483268,0.04625175482768862,0.1259870052674537,0.05467988729648649,0.09854658434148558
IMG4612,C1,C1,0.026484445478250154,0.5611759259697017,0.0617755872559195,0.048759860792022325,0.03779115699667996,0.06736859317333496,0.02749097628152392,0.05030097956655416,0.06380102775640403,0.055051446729609224
IMG4613,C0,C0,0.9058679648729927,0.004277093677347192,0.0091846815751609,0.0065883711364399635,0.006088486290113218,0.024963706228923063,0.00600870483851903,0.009369317980843042,0.023225548018825103,0.004426125380835654
IMG4614,C3,C3,0.03533779078201807,0.014926956056156264,0.03535810002742465,0.7478056794076217,0.012689330479892612,0.06763138688435776,0.010889949699574915,0.025509451759083535,0.03503065098971132,0.014820703914159513
IMG4615,C4,C4,0.02867812403617517,0.042413488565790816,0.039775360797702296,0.010177252516381198,0.3957136504918461,0.048191248645399545,0.06262714990230435,0.05792324958939202,0.08764101933371002,0.2268594561212978
IMG4616,C8,C8,0.03818360837438801,0.09253434361906335,0.11515117016214074,0.2121492267573536,0.024546657597056824,0.17721222505756143,0.05532203854533613,0.020262095057988337,0.22450335784602227,0.04013527698308951
IMG4617,C3,C3,0.10694353137735498,0.02317930155051508,0.023628765235656546,0.5402559077354762,0.01917229706738308,0.10965629318474032,0.017007786135260643,0.051590017347691385,0.07047670993376681,0.0380893904321549
IMG4618,C7,C7,0.05223227602922894,0.015586458565809742,0.025916982372333853,0.01234937812971368,0.0748502192944058,0.025019899428908567,0.009216581957685608,0.548127015877039,0.04143380624152249,0.1952673821033521
IMG4619,C3,C3,0.025552645209202772,0.0289523898274933,0.03964658520057806,0.6888577747286956,0.010399303515121455,0.08425071055731234,0.03346392038722219,0.016543063164441898,0.050167008603970414,0.02216659880596269
IMG4620,C4,C2,0.03875359553704131,0.06954622815534302,0.21838090832404325,0.05178705922219303,0.1468803783383085,0.048442674469268816,0.0626248029143115,0.19084720377803605,0.036145589031351046,0.13659156023010377
IMG4621,C8,C8,0.10542570696381115,0.015533972296618483,0.06935594658438311,0.09800730859555222,0.02422960374041939,0.07670431104397023,0.03090685792248891,0.014217796839979126,0.5357609743308506,0.029857521681927027
IMG4622,C3,C3,0.042106162680070267,0.030044564538801194,0.09355979576763891,0.6055745024777743,0.02143020620568083,0.06186651617210817,0.011370586445640022,0.037241908953075116,0.060972845588963064,0.03583291117024765
IMG4623,C4,C4,0.01761805721286267,0.021653883455606596,0.055976163502143614,0.03239713400836528,0.3341616423943318,0.0404995124790117,0.13259462507531317,0.05495280112332841,0.06554990284493209,0.24459627790410482
IMG4624,C4,C5,0.028397661219218794,0.09497483062566901,0.0447721683583151,0.04984133237687364,0.170809179543069,0.19947641675132474,0.13696512430211458,0.0647084643479317,0.06993353108837738,0.14012129138710536
IMG4625,C0,C0,0.21780609820993094,0.017897548855972677,0.05540150819321053,0.07077494484479005,0.08095380635224114,0.1366857978479524,0.03956267516440436,0.10704022183151037,0.118140121056048,0.15573727764393924
IMG4626,C8,C3,0.016730585862621355,0.11846248424186274,0.08901832481994065,0.16661947687930703,0.07147858133352464,0.16194792564300897,0.06883855731624028,0.06857883105031849,0.12232032911095034,0.11600490374222565
IMG4627,C6,C6,0.03976288871950448,0.020089914180877258,0.04950755256030388,0.01948428807997264,0.08542726993320261,0.03975684699789002,0.6302341399920192,0.04018018402242475,0.027375715887043617,0.04818119962676167
IMG4628,C0,C0,0.8558062859319162,0.004606549372885028,0.016102715060367544,0.016750001768466506,0.008448883818749831,0.03827790196026753,0.004860375238100197,0.014686194093310484,0.03311028929477805,0.007350803461158834
IMG4629,C8,C8,0.022945594690112127,0.01144315089998206,0.19080620923514593,0.14124508704979769,0.08461049901046173,0.07798904883358525,0.03320748920243212,0.03982526748424789,0.2992706988184491,0.09865695477578629
IMG4630,C5,C5,0.0538240284958642,0.12063751282644398,0.18014240202608925,0.07248376084689878,0.015849851161634045,0.2154564434157573,0.1701011842167807,0.02302136398881373,0.12292386033697981,0.02555959268473762
IMG4631,C7,C7,0.07132560798806951,0.030470899335061585,0.046147648604967076,0.035920533063770646,0.11927988936055818,0.05858431295877958,0.014695123287084305,0.29571536719336433,0.04887505378210179,0.2789855644262433
IMG4632,C7,C7,0.055433059667654515,0.030571596936870223,0.08922180968813716,0.22230464271840036,0.06806186309230157,0.09421295053484754,0.034245921294527526,0.24309433143625875,0.03271729321908013,0.1301365314119219
IMG4633,C4,C4,0.023259650372454893,0.023933077573980725,0.026024048656251287,0.030206468964490966,0.49622892744357655,0.04248208232029246,0.06581019829871995,0.046674291417377146,0.07028856663856725,0.17509268831428818
IMG4634,C7,C7,0.03735012636358699,0.05184689966347909,0.03864807863070618,0.05507079566437502,0.11524064000235756,0.07181327277894323,0.02381426417093518,0.40359014468399396,0.027989121357321005,0.17463665668430153
IMG4635,C6,C6,0.09241584348130956,0.06419503190073281,0.07471526631831016,0.017675473575260878,0.09689812335522474,0.04737895789289005,0.4147506857788353,0.05095755838669839,0.07558657024834803,0.06542648906238965
IMG4636,C4,C4,0.028513684482189213,0.05011394061386983,0.04332946447194782,0.046010866344497414,0.22791983418136275,0.0692087687903729,0.07984947608433135,0.04975914404731851,0.1929198047416799,0.2123750162424302
IMG4637,C3,C3,0.053739282169107366,0.03391572881767246,0.20752302459336225,0.4694949624739672,0.02122645621848577,0.05296916448278942,0.023121662602623768,0.03035308605614604,0.07814323431626448,0.029513398269581197
IMG4638,C4,C4,0.018732277183795675,0.032004986524691297,0.028305072787992012,0.02301712847462749,0.4873631154954392,0.03384017196474275,0.03277397869924272,0.05933599722456417,0.04653870917126134,0.2380885624736436
IMG4639,C4,C4,0.049448944048560435,0.02534873953784096,0.08044752531591548,0.044047234681727956,0.46346022548473453,0.040820607934819786,0.05548847267521716,0.05728267909800668,0.033351938067095126,0.15030363315608192
IMG4640,C8,C8,0.039018110403419105,0.099786594754621,0.06331863959815341,0.030313646667670793,0.06518789083583083,0.06636953376837423,0.03135151076689644,0.08513386929522568,0.3898824786188812,0.12963772529092737
IMG4641,C6,C6,0.09277272704442935,0.021996642552936124,0.04989644318030865,0.007532243883385817,0.02961555964891556,0.03983847540837959,0.6982573997197259,0.01584694867170808,0.02929194921259904,0.014951610677611754
IMG4642,C9,C9,0.08964295533348703,0.04585287725607028,0.138749039296664,0.04064103918640132,0.16197035013139022,0.05987285249993398,0.09053003162680925,0.13473732570506144,0.03841100145133403,0.19959252751284892
IMG4643,C6,C1,0.02905960363173869,0.36729940611150735,0.07493589264688666,0.033581711544024714,0.025615976553156918,0.11490410018890802,0.1954525815689605,0.02730566986525416,0.10041334755204075,0.031431710337521915
IMG4644,C3,C3,0.024091922280923776,0.041793195158177754,0.044672328249093195,0.5935529554296037,0.031823208459563705,0.07172057915092885,0.017354848038959442,0.06047642521054632,0.04212922462871325,0.07238531339349047
IMG4645,C2,C2,0.05189562140637956,0.053332779622443004,0.65595632051866,0.009458043413435925,0.043950166820739066,0.015102685451884038,0.07437080493519861,0.02388067877180675,0.04378340528778031,0.028269493771672222
IMG4646,C3,C3,0.04471573492173061,0.056848652195190544,0.031230199585071183,0.40050987902435,0.030783807359965193,0.20562502540909947,0.048924176233696,0.05549267241415994,0.05843409724753095,0.06743575560920573
IMG4647,C0,C0,0.687189264536766,0.011816576897012753,0.0183624319313377,0.0549725761781034,0.014890915675475395,0.06610186720451182,0.003476138179268577,0.056691915344917604,0.06968997166802374,0.016808342384583033
IMG4648,C4,C4,0.05401210066084322,0.029441758357686913,0.16648911655110854,0.04630642433539987,0.17808474197885185,0.06376251774620202,0.11630649417926305,0.12700471422841916,0.09234322955679855,0.1262489024054268
IMG4649,C2,C2,0.009347665650869369,0.07998876365960822,0.3329665714362486,0.025612196861887725,0.09802144986685976,0.027741985103694203,0.26196833698127214,0.02365001228115498,0.06674701822642905,0.07395599993197641
IMG4650,C7,C7,0.030762570522951418,0.0786045361869465,0.036263665443741246,0.0333799901638289,0.07542652707440395,0.04707928489246408,0.011863364915015202,0.3886589107754165,0.06333254997542942,0.23462860004980282
IMG4651,C4,C4,0.019935564139713785,0.010137476983934498,0.061300757908520055,0.04600896064986361,0.485299066599495,0.033046030709561205,0.06592807968556914,0.06538832411430277,0.022835683600815025,0.19012005560822512
IMG4652,C2,C2,0.03888942858910417,0.04315332432571975,0.536009067004461,0.019799763129674013,0.08648871984429847,0.020902223781224583,0.06927003020507819,0.07385789070397478,0.03845369958472356,0.0731758528317413
IMG4653,C5,C5,0.05569259827318039,0.08128790124996063,0.025594424844969713,0.06920549820157039,0.07204766610026282,0.3344752312133045,0.025872935528473317,0.09205996787202313,0.15011671576443236,0.0936470609518226
IMG4654,C6,C6,0.11993821084305764,0.026352874881886004,0.030347812096378015,0.17188295580943677,0.029020154385611473,0.16401949602580257,0.23194072394044404,0.028011815924938576,0.14719797440974866,0.05128798168269646
IMG4655,C3,C3,0.06223605086662256,0.05336274150111323,0.06028885359938968,0.4678955847777823,0.03866599251415719,0.12116555943001163,0.016950967247981327,0.05388588195692671,0.06798285091376945,0.05756551719224614
IMG4656,C8,C8,0.04819249463466126,0.11718373034116902,0.16961496014237773,0.039279793091074496,0.03479761613587952,0.058007177162610904,0.01966345183896048,0.0497820474229492,0.4029500850593108,0.06052864417100688
IMG4657,C4,C6,0.14524905684975953,0.11192446344169206,0.15576808082876623,0.02335939108661292,0.1366158377883902,0.08397729697648018,0.17556863798202965,0.08259973622606015,0.03291944076534127,0.05201805805486773
IMG4658,C0,C0,0.5959827968544815,0.020630528274694367,0.03299186708196201,0.06614291816634456,0.029595807589551253,0.10444767877973452,0.011359559093637919,0.05712652490634785,0.0438979205085033,0.037824398744742624
IMG4659,C1,C1,0.01883953667035177,0.49496691524226955,0.06367546860161837,0.058290097238695875,0.04282860582376077,0.060967473539204745,0.023677804748681582,0.06748142132598474,0.08954596923017812,0.0797267075792544
IMG4660,C5,C5,0.08255477077892587,0.07021340409814447,0.04891189921874474,0.059668847117383995,0.04165740007866017,0.39867909156979725,0.04125564069169412,0.02363314139718238,0.17710058948570473,0.05632521556376191
IMG4661,C1,C1,0.016892071717764627,0.470964680458518,0.055487975548200605,0.06077781117011577,0.051684325760276775,0.08993510837499351,0.05730019698894191,0.05872689157751848,0.05665810028579566,0.08157283811787448
IMG4662,C3,C8,0.08040428393610083,0.04141317544870965,0.11878259192731869,0.1509276819172151,0.05431988167739866,0.13445662755082924,0.015616411833593049,0.08221956246850785,0.22440303462673908,0.09745674861358777
IMG4663,C9,C4,0.055186936744043444,0.03265007705025075,0.02110681016485842,0.022089449136614214,0.2567637842198011,0.1142484223570083,0.026675304064735724,0.16484709886574034,0.08670401595676606,0.21972810144018176
